"alt","comments","facebookUrl","images/0/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","url"
,"309","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3860882460593640/?type=3","1578576415490934","3860882460593640","335","เรื่องฮาเยอะมากกก","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/99422749_3860882463926973_7776467335166033920_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=sY0glihyZQ0AX_DbBNH&_nc_ht=scontent-dfw5-2.xx&oh=00_AfC80hz_gQjPBsGQTg4-YUl3tdvs-3s87fFrGhUo3OCu8Q&oe=641B4CB0","Tuesday, May 26, 2020 at 7:14 AM","1590502457000","https://www.facebook.com/1578576415490934/posts/3860882460593640","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3860882460593640/?type=3"
,"205","https://www.facebook.com/tamkrasaee/",,,"2300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/3860217010660185/?type=3","1578576415490934","3860217197326833","413","สั่งตัดชุดพิเศษ เพื่อท่าน 😳🔥 #ไฟร่าน #ยืนหยึ่งก่อน","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/99277315_3860217013993518_8041386200793088000_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=110474&_nc_ohc=4tah8_f_dTkAX8geNea&_nc_ht=scontent-dfw5-2.xx&oh=00_AfBgt0b9l4SBRxG5-xhN13dZFZstvNzx2cDleOb0FYmzxg&oe=641B2785","Tuesday, May 26, 2020 at 2:53 AM","1590486816000","https://www.facebook.com/1578576415490934/posts/3860217197326833","https://www.facebook.com/tamkrasaee/posts/pfbid0szBm3jmgeRWxrctvG9b4afEe96PtzHZJ3BzJDhu6x7BUTrnpUJrmdjMThghMoJRdl"
,"14","https://www.facebook.com/tamkrasaee/",,,"1700","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3849349741746912/?type=3","1578576415490934","3849349741746912","82","แล้วทุกอย่างก็จบลงทันที 😅 #คนดูหนังจะเก็ท #อาจูม่าคัมแบ็ วาร์ปหนัง ชนชั้นปรสิต โดย Bong Joon Ho https://itunes.apple.com/…/%E0%B8%8A%E0%B8%99…/id1505781771…","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/100644877_3849349748413578_4551283045780422656_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=DJb820PqzqEAX96oHjR&_nc_ht=scontent-ord5-2.xx&oh=00_AfBJZ3l95OW2y-fHkmJfSE1jcvrMKodchTPXlWA834Iytg&oe=641B152B","Friday, May 22, 2020 at 9:16 PM","1590207386000","https://www.facebook.com/1578576415490934/posts/3849349741746912","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3849349741746912/?type=3"
,"34","https://www.facebook.com/tamkrasaee/",,,"1500","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3847742561907630/?type=3","1578576415490934","3847742561907630","113","ส่งหัวหอม1ตันไป รับบทนางแค้น ร้องไห้ให้ตายไปเลย #ผัวเก่า","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/98090910_3847742575240962_8188040878477017088_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=vUdedcWFfc0AX9tOWuR&_nc_ht=scontent-ord5-2.xx&oh=00_AfA290a5M12R64_HlvfnA4cpDDNPRBaNcy-Smk5SLxjDWg&oe=641B35C9","Friday, May 22, 2020 at 9:52 AM","1590166330000","https://www.facebook.com/1578576415490934/posts/3847742561907630","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3847742561907630/?type=3"
,"22","https://www.facebook.com/tamkrasaee/",,,"656","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3847341208614432/?type=3","1578576415490934","3847341208614432","77","ไอ้ถิน ๆ เดี๋ยวแกทำตามแผนข้านะ แกจะต้องวิ่งใส่แม่ข้า พอแม่ข้ากรี๊ด ข้าจะวิ่งไปช่วยแม่ และไล่จับแกนะ เคนะ อ่าได้ ห้ะ เสร็จงานนี้ให้ข้าเลี้ยงนม โห่ ไรอ่ะ อืทๆ ก็ได้ ! ตกลงตามนี้นะ เจอกันเย็น ๆ","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/98475788_3847341215281098_1294359416228806656_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=bcmfQhH8Ut8AX84pU2G&_nc_ht=scontent-ord5-2.xx&oh=00_AfD-rH1Muxkt5QfWTIG6OlEaXNgm21FxIeyuKvIF6zPG2A&oe=641B30A7","Friday, May 22, 2020 at 7:33 AM","1590157989000","https://www.facebook.com/1578576415490934/posts/3847341208614432","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3847341208614432/?type=3"
,"152","https://www.facebook.com/tamkrasaee/","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/315329835_1352773708593640_859096883169523196_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=dbb9e7&_nc_ohc=_pZuPGiAqH0AX8IB0Pv&_nc_ht=scontent-ord5-2.xx&oh=00_AfDgTs5Kxj9-Fhwa3J-P-xqrsO4Vgkcd0N_EGbIHa49Dkg&oe=63F94280",,"1000",,"1578576415490934","3843589702322916","269","ผัวจับได้  / ว๊าย ฉันร้องกรี๊ดเลย หึ้สุพัตรา คงคาวารีNaresuan University Disaster Preparedness  & Respondency · 255,281 followers · May 20, 2020",,"Thursday, May 21, 2020 at 5:10 AM","1590063051000","https://www.facebook.com/1578576415490934/posts/3843589702322916","https://www.facebook.com/tamkrasaee/posts/3843589702322916"
,"69","https://www.facebook.com/tamkrasaee/",,,"1400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3839726366042583/?type=3","1578576415490934","3839726366042583","215","ตัวใหญ่กำลังดี มื้อนี้มนุษย์อิ่มชัวร์ รอพี่แพพ พี่กำลังเอาไปเสริฟ","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/99284181_3839726372709249_6525071572015775744_n.jpg?stp=dst-jpg_p480x480&_nc_cat=105&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=gYjAHIdPOuYAX-ottV3&_nc_ht=scontent-ord5-2.xx&oh=00_AfCV1uGO_qRyxPw-k_qm11DT0Tx5lw394DqPzcPsSrpn1A&oe=641B3DAC","Wednesday, May 20, 2020 at 3:23 AM","1589970183000","https://www.facebook.com/1578576415490934/posts/3839726366042583","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3839726366042583/?type=3"
,"106","https://www.facebook.com/tamkrasaee/",,,"1700","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3839708599377693/?type=3","1578576415490934","3839708599377693","241","เสร็จแน่ แพร็บๆ 😳","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/98056111_3839708602711026_3711263124301545472_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=WHtaWkdTilwAX84XuOz&_nc_ht=scontent-lga3-2.xx&oh=00_AfB6jsdmwN3Ppzo9YXZcPWjR3W5N2kvlxvD3Kr1woPKU0Q&oe=641B1F77","Wednesday, May 20, 2020 at 3:14 AM","1589969695000","https://www.facebook.com/1578576415490934/posts/3839708599377693","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3839708599377693/?type=3"
,"77","https://www.facebook.com/tamkrasaee/",,,"1200","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3837263036288916/?type=3","1578576415490934","3837263036288916","187","เธอติดตามร้านเซ็กทอย 😳","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/98887960_3837263039622249_4702298627098279936_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=CXiw4RHWIt4AX8tEYgO&_nc_ht=scontent-lga3-2.xx&oh=00_AfBb0nWohO5mL_XS4kf9TDuJzY8vnvu1gEUeo9RVTpmsTg&oe=641B3CFE","Tuesday, May 19, 2020 at 9:41 AM","1589906492000","https://www.facebook.com/1578576415490934/posts/3837263036288916","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3837263036288916/?type=3"
,"82","https://www.facebook.com/tamkrasaee/",,,"2400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3836669956348224/?type=3","1578576415490934","3836669956348224","209","ความสามารถพิเศษของเหมียว","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/97809762_3836669973014889_1779308812184846336_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=_XbfL9MTToQAX_ho1E-&_nc_ht=scontent-lga3-2.xx&oh=00_AfBbZ-aShqZScrbOd5RI9-Q_-_f15blmzKPMpn0YnhJx3A&oe=641B48BD","Tuesday, May 19, 2020 at 6:17 AM","1589894238000","https://www.facebook.com/1578576415490934/posts/3836669956348224","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3836669956348224/?type=3"
,"36","https://www.facebook.com/tamkrasaee/",,,"524","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3833817159966837/?type=3","1578576415490934","3833817159966837","41","บ้าน่า เขินหมดแล้ว","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/97841485_3833817173300169_3703372560709189632_n.jpg?stp=dst-jpg_p280x280&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=KIOSeIbWQGkAX825uYl&_nc_ht=scontent-lga3-2.xx&oh=00_AfACGyf7FpUKNZyTZLST6goCcWFbEGSzYrijwADRjDsukA&oe=641B42A9","Monday, May 18, 2020 at 9:19 AM","1589818743000","https://www.facebook.com/1578576415490934/posts/3833817159966837","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3833817159966837/?type=3"
,"96","https://www.facebook.com/tamkrasaee/",,,"2200","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3833343960014157/?type=3","1578576415490934","3833343960014157","561","งานกลุ่มของฉันกับเพื่อน เก๋ๆป้ะ","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/98089325_3833343970014156_6024187632643211264_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=0Z4_IR4ogPYAX8eLyO9&_nc_ht=scontent-lga3-2.xx&oh=00_AfBxB3DXDiS9m2L6_Qnev8MWIvz-oMIRymCsCu7GmOY3uA&oe=641B2EA6","Monday, May 18, 2020 at 6:41 AM","1589809262000","https://www.facebook.com/1578576415490934/posts/3833343960014157","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3833343960014157/?type=3"
,"715","https://www.facebook.com/tamkrasaee/",,,"3400","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/3833189653362921/?type=3","1578576415490934","3833190033362883","936","ว้าวววว","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/97233720_3833189656696254_1874040384686915584_n.jpg?stp=dst-jpg_p240x240&_nc_cat=105&ccb=1-7&_nc_sid=110474&_nc_ohc=IXVQ980ngjUAX-PFJvc&_nc_ht=scontent-dfw5-1.xx&oh=00_AfCjpA2E3EvDQTSfBYIExBduohw-lJSxPArqCnZj0ztPZw&oe=641B3BAD","Monday, May 18, 2020 at 5:49 AM","1589806179000","https://www.facebook.com/1578576415490934/posts/3833190033362883","https://www.facebook.com/tamkrasaee/posts/3833190033362883"
,"287","https://www.facebook.com/tamkrasaee/",,,"4400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3832867253395161/?type=3","1578576415490934","3832867253395161","586","แกงหม้อใหญ่มาก สู่ขิต","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/98205065_3832867260061827_1975882361446858752_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=GvB6BVf9wZ4AX_fGH7L&_nc_ht=scontent-dfw5-2.xx&oh=00_AfCQgrpfyr6zIlmoV0nowTrr58-SNNiKeCXEZZl4pSLVKg&oe=641B264C","Monday, May 18, 2020 at 3:44 AM","1589798681000","https://www.facebook.com/1578576415490934/posts/3832867253395161","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3832867253395161/?type=3"
,"50","https://www.facebook.com/tamkrasaee/",,,"1200","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3832542100094343/?type=3","1578576415490934","3832542100094343","272","อ้วนขึ้นป้ะ ดูตันๆนะ อะล้อเล่น หน้าไม่แต่งนี่เหมือนผีเลยอ่ะ อะหยอกเล่น อะเย้าเล่น อะแกงเล่นนน","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/97967173_3832542110094342_7174944117250588672_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=0c5-mA3sqKoAX_Z7fJn&_nc_ht=scontent-dfw5-1.xx&oh=00_AfBJMvl_VjDPyIF4kLXqHBRpmAS27-ImgWGTNO4DIgEwyQ&oe=641B4BBE","Monday, May 18, 2020 at 1:34 AM","1589790862000","https://www.facebook.com/1578576415490934/posts/3832542100094343","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3832542100094343/?type=3"
,"472","https://www.facebook.com/tamkrasaee/",,,"6000","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3829825110366042/?type=3","1578576415490934","3829825110366042","2500","ช่วยด้วยค่ะมีคนแอบฟัง 😰","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/98205523_3829825113699375_6827384974132379648_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=nnMj9tI7FL8AX-8MPWf&_nc_ht=scontent-dfw5-1.xx&oh=00_AfDZpDJINa0wWBA1ine-VMD4Qy-z3e8I6ucdPmRBxcsSfg&oe=641B1CC9","Sunday, May 17, 2020 at 9:40 AM","1589733630000","https://www.facebook.com/1578576415490934/posts/3829825110366042","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3829825110366042/?type=3"
,"33","https://www.facebook.com/tamkrasaee/",,,"2000","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3827659497249270/?type=3","1578576415490934","3827659497249270","190","#saveน้อง #มนุษย์ใจร้าย","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/97474220_3827659500582603_5117968293604360192_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=8jZ6-5HDrtoAX8TUtnM&_nc_ht=scontent-dfw5-2.xx&oh=00_AfCim1-TzHyzuWPxb-rHf7bLwJxXYs6tMARVhNPbpiomjA&oe=641B1B71","Saturday, May 16, 2020 at 9:16 PM","1589688961000","https://www.facebook.com/1578576415490934/posts/3827659497249270","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3827659497249270/?type=3"
,"36","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3827575087257711/?type=3","1578576415490934","3827575087257711","112","สวยจะไม่ทน","https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/98210640_3827575090591044_4229635010862252032_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=YnaDjK7HeesAX-fPevp&_nc_ht=scontent-lga3-1.xx&oh=00_AfAaJH59DJ6TUVgxHMKdmtg6RDt41TsIoflh4YvdK8VDrQ&oe=641B432C","Saturday, May 16, 2020 at 8:45 PM","1589687128000","https://www.facebook.com/1578576415490934/posts/3827575087257711","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3827575087257711/?type=3"
,"128","https://www.facebook.com/tamkrasaee/",,,"2300","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3816060735075813/?type=3","1578576415490934","3816060735075813","605","นะครับโผม","https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/98188218_3816060738409146_5427133912314806272_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=vzF8LrxSoLEAX_o1gbe&_nc_ht=scontent-lga3-1.xx&oh=00_AfC3QemYde9pLGqqC5KTFiyOHxv55m8y7R1dD0tf_6kUSQ&oe=641B1509","Wednesday, May 13, 2020 at 10:46 PM","1589435185000","https://www.facebook.com/1578576415490934/posts/3816060735075813","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3816060735075813/?type=3"
,"216","https://www.facebook.com/tamkrasaee/",,,"2400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3813714588643761/?type=3","1578576415490934","3813714588643761","499","เธอคือคนที่ฉันฝัน ที่คนธรรมดาคนนึงไม่กล้าฝัน แต่ฉันก็แอบฝัน","https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/97337810_3813714591977094_1182663629145636864_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=g_g0Mce8FnYAX_axZQx&_nc_ht=scontent-lga3-1.xx&oh=00_AfA0I7vjhdE5CDlbqLUJMPq2K1XEdRcuCCFAIZVlEklyRw&oe=641B2672","Wednesday, May 13, 2020 at 8:20 AM","1589383248000","https://www.facebook.com/1578576415490934/posts/3813714588643761","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3813714588643761/?type=3"
,"69","https://www.facebook.com/tamkrasaee/",,,"1400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3813546928660527/?type=3","1578576415490934","3813546928660527","392","ความลับของน้อง  #ตามกระแสสัตว์โลกน่ารัก","https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/97481620_3813546935327193_5824678876961308672_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=PJNogrNrVZAAX-fsJHc&_nc_ht=scontent-lga3-1.xx&oh=00_AfCrtUbdc93J4d4WaEDrS5XxJs_JTcKtULpZnk-ELv8vsg&oe=641B302B","Wednesday, May 13, 2020 at 7:21 AM","1589379712000","https://www.facebook.com/1578576415490934/posts/3813546928660527","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3813546928660527/?type=3"
"No photo description available.","63","https://www.facebook.com/tamkrasaee/",,,"684","https://www.facebook.com/itphumm.tanatchok.54?hc_ref=ARTOabodTpT_oJyFQJIxC0z_5DaDfyj8mzg2h1LWnBSwKNfBVGu4zkOqqlo0LMc9cY8&ref=nf_target","1578576415490934","3810029005678986","193","รับบทนางฉวยโอกาสที่แสดงเป็นโจร กำกับโดยนางหิว เขียนบทโดยนางคว้า สปอนเซอร์บายไส้กรอกต่างๆใดๆ￼","https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/96553879_3181709155193009_4492039439425470464_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=110474&_nc_ohc=G1N0XwBOFO4AX8Zbtnn&_nc_ht=scontent-lga3-1.xx&oh=00_AfBkgoLzf6y3EAoqZPkIJWY0bXPJdojX65X8SWJEkAE5bA&oe=641B3BFA","Tuesday, May 12, 2020 at 7:00 AM","1589292005000","https://www.facebook.com/1578576415490934/posts/3810029005678986","https://www.facebook.com/tamkrasaee/posts/pfbid0GQLJoinnKWPBhEDmwAdAUUMz5ZvQARH3Gx4WotLoGnTBFR321g3BN4BaPGoutrTal"
,"51","https://www.facebook.com/tamkrasaee/",,,"993","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806846915997195/?type=3","1578576415490934","3806846915997195","346","รับบทนางวีน รับบท อารมณ์เสีย อารมณ์เสีย อารมณ์เสีย น่าโมโห มันน่าโมโห ผู้ชายอะไร !!!","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/96560848_3806846942663859_8694388694854926336_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=NnTNo2cyaZMAX9WAkz5&_nc_ht=scontent-lga3-2.xx&oh=00_AfBMGGQTsgAO8EwGjZedA3xraV-NuU3uYyfjC3TSLy0mGg&oe=641B4B8E","Monday, May 11, 2020 at 8:12 AM","1589209971000","https://www.facebook.com/1578576415490934/posts/3806846915997195","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806846915997195/?type=3"
,"57","https://www.facebook.com/tamkrasaee/",,,"1200","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806480832700470/?type=3","1578576415490934","3806480832700470","111","ขนลุกไปหมด !! มีผีเด็กสิงอยู่ในหัวเข่าของเธอ ฉันสัมผัสได้ ดูซิ เด็กทั้งสองกำลังร้องไห้ อุแว้ อุแว้ อยู่","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/96425333_3806480849367135_4874062113091354624_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=ho4fdQSUpg4AX8aYJ1Z&_nc_ht=scontent-lga3-2.xx&oh=00_AfB4UPeTD_0By_YUM-LDVin8A79yKjbpmUYpslQz6L7nYQ&oe=641B283D","Monday, May 11, 2020 at 6:03 AM","1589202237000","https://www.facebook.com/1578576415490934/posts/3806480832700470","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806480832700470/?type=3"
,"102","https://www.facebook.com/tamkrasaee/",,,"1200","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806421632706390/?type=3","1578576415490934","3806421632706390","351","รับบทเป็นนางทุกข์ทรมาน จีจี้ถูกจองจำด้วยคำสาปของนังแม่มดร้าย ฉันทรมานฉันเกลียดคุกกี้ฉันอยากเป็นบราวนี่มากกว่า","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/96673016_3806421636039723_674697984486670336_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=iNUWXUwp12oAX8FFJaR&_nc_ht=scontent-lga3-2.xx&oh=00_AfDa4xtF6jIV8-Lxdhw4j_c_zdH4ykl-RVXtGDYi95UIRA&oe=641B20B1","Monday, May 11, 2020 at 5:39 AM","1589200798000","https://www.facebook.com/1578576415490934/posts/3806421632706390","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3806421632706390/?type=3"
,"97","https://www.facebook.com/tamkrasaee/","https://scontent-lga3-2.xx.fbcdn.net/v/t1.18169-1/1779226_626762747373337_1914265499_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=dbb9e7&_nc_ohc=qOWJ2KKdqTIAX82jY9f&_nc_ht=scontent-lga3-2.xx&oh=00_AfDhrPpIlDK46MwV1wFCOGbaJdNhV2XPPPgrb_3AQ6mJ4Q&oe=641B1623",,"776","https://www.facebook.com/#","1578576415490934","3805927896089097","157","รับบทนางคว้า มันไวมาก ฉันคว้าไม่ทันAkarapong WangphaisalOwner at DTG Thailand รับพิมพ์เสื้อด้วยระบบ digital print ตัวเดียวก็ทำได้ · 2,548 followers · May 10, 2020",,"Monday, May 11, 2020 at 1:47 AM","1589186876000","https://www.facebook.com/1578576415490934/posts/3805927896089097","https://www.facebook.com/tamkrasaee/posts/pfbid02jBQiCdybECk1x7kUvjFprHs7tH7kYX62XKh2riB1HKrQii8Aq8GAssNTgCkfkj6cl"
,"170","https://www.facebook.com/tamkrasaee/",,,"3800","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3802083109806909/?type=3","1578576415490934","3802083109806909","935","ได้เวลาทวงคืนความสงบสุขของบ้าน","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/96811611_3802083113140242_5467802283330764800_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=G-5hSGClcgoAX-nageR&_nc_ht=scontent-lga3-2.xx&oh=00_AfDtvmskdcoPlG7IuZA6PCJU0e56-64f4Npgsr1XXVGrUQ&oe=641B45A8","Saturday, May 9, 2020 at 10:49 PM","1589089766000","https://www.facebook.com/1578576415490934/posts/3802083109806909","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3802083109806909/?type=3"
,"53","https://www.facebook.com/tamkrasaee/",,,"1600","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3800206913327862/?type=3","1578576415490934","3800206913327862","165","งุ้ยย ไอ้ต้าวบ้า รู้นะ ! ว่าแอบชอบเค้า...","https://scontent.ftpf1-1.fna.fbcdn.net/v/t1.6435-9/96157951_3800206919994528_2098684001949581312_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=lOxWvY3XJt4AX-VfW3E&_nc_ht=scontent.ftpf1-1.fna&oh=00_AfC1l8elkCA7q4tcqhLsvYRvSJeAPnPmk6PK9Q-g5eEcIw&oe=641B1C0F","Saturday, May 9, 2020 at 9:45 AM","1589042724000","https://www.facebook.com/1578576415490934/posts/3800206913327862","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3800206913327862/?type=3"
,"400","https://www.facebook.com/tamkrasaee/",,,"3400","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3799280696753817/?type=3","1578576415490934","3799280696753817","838","จงตั้งชื่อละครเรื่องนี้","https://scontent.ftpf1-1.fna.fbcdn.net/v/t1.6435-9/96585781_3799280700087150_4724633947391131648_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=Si3fH3gUnNoAX9j88Sm&_nc_ht=scontent.ftpf1-1.fna&oh=00_AfDc7Saql7NsAY923ZXMbRj7yFIDvtzsD3VZCq1VZJ8_8Q&oe=641B1ACC","Saturday, May 9, 2020 at 4:20 AM","1589023232000","https://www.facebook.com/1578576415490934/posts/3799280696753817","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3799280696753817/?type=3"
,"48","https://www.facebook.com/tamkrasaee/",,,"1100","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/3799099260105294/?type=3","1578576415490934","3799100893438464","180","สีหน้าสัตว์เดรัจฉานจร้า จดจำหน้าพวกมันไว้  #อย่าให้ข่าวเงียบ #7ครูชาติชั่ว #ประหารชีวิต","https://scontent.ftpf1-1.fna.fbcdn.net/v/t1.6435-9/96397573_3799099270105293_4525749886112497664_n.jpg?stp=dst-jpg_p280x280&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=yTroxYUC4oIAX-gIdrq&_nc_ht=scontent.ftpf1-1.fna&oh=00_AfATsEK-DYsFc9XUo5mp5KtCLvJUffQJxFh9_p8ocl-hcg&oe=641B2B7B","Saturday, May 9, 2020 at 2:57 AM","1589018244000","https://www.facebook.com/1578576415490934/posts/3799100893438464","https://www.facebook.com/tamkrasaee/posts/pfbid0NXNmjq5CHcjsarushrkayQvdY5Sg3B66ay62TS4D9T7SkWajWaqZ9y9q4DZNh3Kql"
